path,canonical_label,split_group,source_dataset,label_origin,true_label,pred_label,pred_confidence
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629.png,Malignant,LIDC::LIDC-IDRI-0262,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.474843841791153
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.132435134414676494105851714351.png,Malignant,LIDC::LIDC-IDRI-0484,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5950308620929718
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878.png,Malignant,LIDC::LIDC-IDRI-0638,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.4489633560180664
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015.png,Malignant,LIDC::LIDC-IDRI-0041,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6907017350196838
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962.png,Malignant,LIDC::LIDC-IDRI-0925,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.47494668364524845
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782.png,Malignant,LIDC::LIDC-IDRI-0821,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.6432624518871308
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.143622857676008763729469324839.png,Malignant,LIDC::LIDC-IDRI-0094,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5906180739402771
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397.png,Malignant,LIDC::LIDC-IDRI-0695,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.570669186115265
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820.png,Benign,LIDC::LIDC-IDRI-0621,LIDC-IDRI,radiolog+patologi,Benign,Normal,0.7041724145412445
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268.png,Malignant,LIDC::LIDC-IDRI-0089,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.690859192609787
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600.png,Malignant,LIDC::LIDC-IDRI-0776,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6737657189369202
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.170344311940983984999167745197.png,Malignant,LIDC::LIDC-IDRI-0355,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5555908381938934
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.173931884906244951746140865701.png,Malignant,LIDC::LIDC-IDRI-0211,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.7111525177955627
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125.png,Malignant,LIDC::LIDC-IDRI-0068,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.521102261543274
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473.png,Malignant,LIDC::LIDC-IDRI-0521,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.8736395716667176
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160.png,Malignant,LIDC::LIDC-IDRI-0618,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.49224517941474916
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004.png,Malignant,LIDC::LIDC-IDRI-0686,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5116915583610535
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.195913706607582347421429908613.png,Malignant,LIDC::LIDC-IDRI-0200,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.8118834018707276
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478.png,Benign,LIDC::LIDC-IDRI-0851,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.707042682170868
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532.png,Benign,LIDC::LIDC-IDRI-0083,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.586220669746399
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.205174485766424333452131788504.png,Malignant,LIDC::LIDC-IDRI-0773,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.4618342697620392
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.208511362832825683639135205368.png,Malignant,LIDC::LIDC-IDRI-0698,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5870067179203033
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150.png,Malignant,LIDC::LIDC-IDRI-0055,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.46075373888015747
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314.png,Malignant,LIDC::LIDC-IDRI-0870,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.6250144958496094
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145.png,Benign,LIDC::LIDC-IDRI-0840,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.6056727170944214
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588.png,Malignant,LIDC::LIDC-IDRI-0164,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.7105371594429016
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692.png,Malignant,LIDC::LIDC-IDRI-0811,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5996869921684266
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332.png,Malignant,LIDC::LIDC-IDRI-0844,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.7218624830245972
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292.png,Malignant,LIDC::LIDC-IDRI-0838,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.4134454846382141
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418.png,Malignant,LIDC::LIDC-IDRI-0660,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6222470164299011
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.226813447046845316215094488309.png,Benign,LIDC::LIDC-IDRI-0442,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.7963638305664062
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223.png,Malignant,LIDC::LIDC-IDRI-0015,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.42163065075874334
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600.png,Malignant,LIDC::LIDC-IDRI-0067,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.526625794172287
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.230180665627287711381156820813.png,Malignant,LIDC::LIDC-IDRI-0980,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.36076552867889405
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263.png,Benign,LIDC::LIDC-IDRI-0823,LIDC-IDRI,radiolog+patologi,Benign,Normal,0.5629833102226257
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.245181799370098278918756923992.png,Malignant,LIDC::LIDC-IDRI-0267,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.4969922542572022
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732.png,Malignant,LIDC::LIDC-IDRI-0048,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6967037975788116
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027.png,Benign,LIDC::LIDC-IDRI-0419,LIDC-IDRI,radiolog+patologi,Benign,Normal,0.5182480752468109
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253.png,Benign,LIDC::LIDC-IDRI-0789,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.47542397975921635
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786.png,Malignant,LIDC::LIDC-IDRI-0141,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.931218719482422
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069.png,Malignant,LIDC::LIDC-IDRI-0552,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5284769535064697
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290.png,Malignant,LIDC::LIDC-IDRI-0244,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6083107829093933
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541.png,Malignant,LIDC::LIDC-IDRI-0682,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6968266963958741
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985.png,Malignant,LIDC::LIDC-IDRI-0565,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6604784965515138
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704.png,Malignant,LIDC::LIDC-IDRI-0135,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.8845634818077087
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111.png,Malignant,LIDC::LIDC-IDRI-0312,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.45322066545486456
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663.png,Malignant,LIDC::LIDC-IDRI-0394,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.47623438835144044
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446.png,Malignant,LIDC::LIDC-IDRI-0858,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.4985470294952393
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490.png,Malignant,LIDC::LIDC-IDRI-0939,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5559739470481873
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480.png,Malignant,LIDC::LIDC-IDRI-0799,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.42662211060523986
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.png,Malignant,LIDC::LIDC-IDRI-0837,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5148253083229065
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436.png,Malignant,LIDC::LIDC-IDRI-0680,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6052771151065827
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.332510758903897288735539953182.png,Benign,LIDC::LIDC-IDRI-1008,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.5521713435649872
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463.png,Benign,LIDC::LIDC-IDRI-0039,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.7023500919342042
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273.png,Malignant,LIDC::LIDC-IDRI-0044,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5508504211902618
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864.png,Malignant,LIDC::LIDC-IDRI-0896,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5998926043510437
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559.png,Malignant,LIDC::LIDC-IDRI-0483,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5545420050621033
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.627998298349675613581885874395.png,Malignant,LIDC::LIDC-IDRI-0625,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.7324753284454346
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.png,Benign,LIDC::LIDC-IDRI-0846,LIDC-IDRI,radiolog+patologi,Benign,Normal,0.4978315591812134
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243.png,Malignant,LIDC::LIDC-IDRI-0106,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5442950963973999
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.811825890493256320617655474043.png,Benign,LIDC::LIDC-IDRI-0516,LIDC-IDRI,radiolog+patologi,Benign,Normal,0.4531576991081238
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750.png,Malignant,LIDC::LIDC-IDRI-0195,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.866564130783081
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.931383239747372227838946053237.png,Malignant,LIDC::LIDC-IDRI-0099,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.8912421941757203
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545.png,Malignant,LIDC::LIDC-IDRI-0874,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.46956595182418825
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056.png,Malignant,LIDC::LIDC-IDRI-0500,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.567654711008072
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.152944699527354927160275613434.png,Malignant,LIDC::LIDC-IDRI-0949,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6980445265769959
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805.png,Benign,LIDC::LIDC-IDRI-0510,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.6555768609046936
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780.png,Malignant,LIDC::LIDC-IDRI-0637,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.8048543453216553
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194.png,Malignant,LIDC::LIDC-IDRI-0969,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5852347850799561
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.png,Malignant,LIDC::LIDC-IDRI-0717,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6396707057952882
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746.png,Benign,LIDC::LIDC-IDRI-0273,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.5622648656368257
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.281254424459536762125243157973.png,Benign,LIDC::LIDC-IDRI-0958,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.7456707954406738
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739.png,Malignant,LIDC::LIDC-IDRI-0792,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.617168265581131
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943.png,Malignant,LIDC::LIDC-IDRI-0554,LIDC-IDRI,radiolog+patologi,Malignant,Normal,0.5763354897499084
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062.png,Malignant,LIDC::LIDC-IDRI-0177,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6284792423248291
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484.png,Malignant,LIDC::LIDC-IDRI-0692,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5529876470565795
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.447468612991222399440694673357.png,Benign,LIDC::LIDC-IDRI-0560,LIDC-IDRI,radiolog+patologi,Benign,Normal,0.4894691586494446
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.png,Malignant,LIDC::LIDC-IDRI-0076,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5544910550117492
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632.png,Malignant,LIDC::LIDC-IDRI-0437,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.5243531048297883
D:\skripsi\Dataset\lidc-idri-images-full\Benign\1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914.png,Benign,LIDC::LIDC-IDRI-0405,LIDC-IDRI,radiolog+patologi,Benign,Malignant,0.9089611768722535
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.png,Malignant,LIDC::LIDC-IDRI-0677,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.4140632808208466
